report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,value,unit
2016-11-29,Argentina-Misiones,province,cumulative_confirmed_zika_pregnant,AR0007,nan,nan,0,cases
2016-11-29,Argentina-Catamarca,province,cumulative_confirmed_zika_pregnant,AR0007,nan,nan,0,cases
2016-11-29,Argentina-Jujuy,province,cumulative_confirmed_zika_pregnant,AR0007,nan,nan,0,cases
2016-11-29,Argentina-Salta,province,cumulative_confirmed_zika_pregnant,AR0007,nan,nan,0,cases
2016-11-29,Argentina-Tucuman,province,cumulative_confirmed_zika_pregnant,AR0007,nan,nan,16,cases
2016-11-29,Argentina-Buenos_Aires,province,cumulative_possible_zika_pregnant,AR0008,nan,nan,0,cases
2016-11-29,Argentina-CABA,province,cumulative_possible_zika_pregnant,AR0008,nan,nan,0,cases
2016-11-29,Argentina-Cordoba,province,cumulative_possible_zika_pregnant,AR0008,nan,nan,0,cases
2016-11-29,Argentina-Santa_Fe,province,cumulative_possible_zika_pregnant,AR0008,nan,nan,0,cases
2016-11-29,Argentina-Mendoza,province,cumulative_possible_zika_pregnant,AR0008,nan,nan,0,cases
2016-11-29,Argentina-San_Juan,province,cumulative_possible_zika_pregnant,AR0008,nan,nan,0,cases
2016-11-29,Argentina-San_Luis,province,cumulative_possible_zika_pregnant,AR0008,nan,nan,0,cases
2016-11-29,Argentina-Chaco,province,cumulative_possible_zika_pregnant,AR0008,nan,nan,0,cases
2016-11-29,Argentina-Misiones,province,cumulative_possible_zika_pregnant,AR0008,nan,nan,0,cases
2016-11-29,Argentina-Catamarca,province,cumulative_possible_zika_pregnant,AR0008,nan,nan,0,cases
2016-11-29,Argentina-Jujuy,province,cumulative_possible_zika_pregnant,AR0008,nan,nan,0,cases
2016-11-29,Argentina-Salta,province,cumulative_possible_zika_pregnant,AR0008,nan,nan,1,cases
2016-11-29,Argentina-Tucuman,province,cumulative_possible_zika_pregnant,AR0008,nan,nan,14,cases
2016-11-29,Argentina-Buenos_Aires,province,cumulative_congenital_syndrome_zika,AR0009,nan,nan,0,cases
2016-11-29,Argentina-CABA,province,cumulative_congenital_syndrome_zika,AR0009,nan,nan,0,cases
2016-11-29,Argentina-Cordoba,province,cumulative_congenital_syndrome_zika,AR0009,nan,nan,0,cases
2016-11-29,Argentina-Entre_Rios,province,cumulative_congenital_syndrome_zika,AR0009,nan,nan,0,cases
2016-11-29,Argentina-Santa_Fe,province,cumulative_congenital_syndrome_zika,AR0009,nan,nan,0,cases
2016-11-29,Argentina-Mendoza,province,cumulative_congenital_syndrome_zika,AR0009,nan,nan,0,cases
2016-11-29,Argentina-San_Juan,province,cumulative_congenital_syndrome_zika,AR0009,nan,nan,0,cases
2016-11-29,Argentina-San_Luis,province,cumulative_congenital_syndrome_zika,AR0009,nan,nan,0,cases
2016-11-29,Argentina-Chaco,province,cumulative_congenital_syndrome_zika,AR0009,nan,nan,0,cases
2016-11-29,Argentina-Misiones,province,cumulative_congenital_syndrome_zika,AR0009,nan,nan,0,cases
2016-11-29,Argentina-Catamarca,province,cumulative_congenital_syndrome_zika,AR0009,nan,nan,0,cases
2016-11-29,Argentina-Jujuy,province,cumulative_congenital_syndrome_zika,AR0009,nan,nan,0,cases
2016-11-29,Argentina-Salta,province,cumulative_congenital_syndrome_zika,AR0009,nan,nan,0,cases
2016-11-29,Argentina-Tucuman,province,cumulative_congenital_syndrome_zika,AR0009,nan,nan,3,cases
2016-11-29,Argentina-Neuquen,province,cumulative_congenital_syndrome_zika,AR0009,nan,nan,0,cases
2016-11-17,Argentina-Entre_Rios,province,cumulative_confirmed_zika_pregnant,AR0007,nan,nan,0,cases
2016-11-17,Argentina-Neuquen,province,cumulative_confirmed_zika_pregnant,AR0007,nan,nan,0,cases
2016-11-17,Argentina-Entre_Rios,province,cumulative_possible_zika_pregnant,AR0008,nan,nan,0,cases
2016-11-17,Argentina-Neuquen,province,cumulative_possible_zika_pregnant,AR0008,nan,nan,0,cases
