report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,value,unit
2016-08-28,Argentina-Rio_Negro,province,cumulative_probable_imported_cases,AR0004,nan,nan,0,cases
2016-08-28,Argentina-Santa_Cruz,province,cumulative_probable_imported_cases,AR0004,nan,nan,0,cases
2016-08-28,Argentina-Neuquen,province,cumulative_probable_imported_cases,AR0004,nan,nan,0,cases
2016-08-28,Argentina-Tierra_del_Fuego,province,cumulative_probable_imported_cases,AR0004,nan,nan,0,cases
2016-08-28,Argentina-Buenos_Aires,province,cumulative_confirmed_zika_pregnant,AR0007,nan,nan,0,cases
2016-08-28,Argentina-CABA,province,cumulative_confirmed_zika_pregnant,AR0007,nan,nan,0,cases
2016-08-28,Argentina-Cordoba,province,cumulative_confirmed_zika_pregnant,AR0007,nan,nan,4,cases
2016-08-28,Argentina-Santa_Fe,province,cumulative_confirmed_zika_pregnant,AR0007,nan,nan,0,cases
2016-08-28,Argentina-Chaco,province,cumulative_confirmed_zika_pregnant,AR0007,nan,nan,0,cases
2016-08-28,Argentina-Jujuy,province,cumulative_confirmed_zika_pregnant,AR0007,nan,nan,0,cases
2016-08-28,Argentina-Salta,province,cumulative_confirmed_zika_pregnant,AR0007,nan,nan,0,cases
2016-08-28,Argentina-Tucuman,province,cumulative_confirmed_zika_pregnant,AR0007,nan,nan,12,cases
2016-08-28,Argentina-San_Luis,province,cumulative_confirmed_zika_pregnant,AR0007,nan,nan,0,cases
2016-08-28,Argentina-Mendoza,province,cumulative_confirmed_zika_pregnant,AR0007,nan,nan,0,cases
2016-08-28,Argentina-Buenos_Aires,province,cumulative_possible_zika_pregnant,AR0008,nan,nan,0,cases
2016-08-28,Argentina-CABA,province,cumulative_possible_zika_pregnant,AR0008,nan,nan,0,cases
2016-08-28,Argentina-Cordoba,province,cumulative_possible_zika_pregnant,AR0008,nan,nan,0,cases
2016-08-28,Argentina-Santa_Fe,province,cumulative_possible_zika_pregnant,AR0008,nan,nan,0,cases
2016-08-28,Argentina-Chaco,province,cumulative_possible_zika_pregnant,AR0008,nan,nan,0,cases
2016-08-28,Argentina-Jujuy,province,cumulative_possible_zika_pregnant,AR0008,nan,nan,0,cases
2016-08-28,Argentina-Salta,province,cumulative_possible_zika_pregnant,AR0008,nan,nan,0,cases
2016-08-28,Argentina-Tucuman,province,cumulative_possible_zika_pregnant,AR0008,nan,nan,8,cases
2016-08-28,Argentina-San_Luis,province,cumulative_possible_zika_pregnant,AR0008,nan,nan,0,cases
2016-08-28,Argentina-Mendoza,province,cumulative_possible_zika_pregnant,AR0008,nan,nan,0,cases
